num_passengers,alpha,beta,inter_cluster_travelling,preference_distribution,service_hours,num_locations,centroid_codes,dataset,short_avg_vehicle_speed,long_avg_vehicle_speed,algorithm,utilitarian,egalitarian,proportionality,avg_utility,gini_index,elapsed_time
100,10,30,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",19.028377450781036,4.229261176009236e-41,0.22720304699528612,0.19028377450781042,0.630368186817241,5.104642210062593
100,10,30,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.190039872040774,7.573044657453523e-305,0.22491082715404337,0.2119003987204077,0.5799888673468422,3.974144472973421
100,10,30,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.170719439810963,2.2119491932171642e-64,0.23920385122549018,0.21170719439810962,0.6061695849216671,4.581097997026518
100,10,30,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",18.927297078106104,7.737017998818505e-173,0.2508051779683244,0.1892729707810611,0.6746439714994726,4.851483921986073
100,10,30,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",17.650321924179234,2.1579871729728466e-39,0.22759192377052095,0.1765032192417923,0.6604622890281225,3.6449747148435563
100,10,30,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",19.407204780180432,4.267025412177881e-22,0.25004965226369225,0.19407204780180431,0.6641097027631243,3.860669868066907
100,10,30,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",19.280596922714693,1.478185514132142e-47,0.21891014167799325,0.19280596922714685,0.606569454487368,4.5667040480766445
100,10,30,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",19.241086813327183,3.33981233226647e-62,0.23716491051161492,0.19241086813327185,0.6431283608617648,3.6792549290694296
100,10,30,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",18.520925980241433,1.8126506881711458e-37,0.24471875705053742,0.1852092598024143,0.6721130393777541,3.626036796020344
100,10,30,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",16.66946627569504,3.2541116100961596e-40,0.2251609761975258,0.16669466275695036,0.6805861773186954,4.01435343711637
