num_passengers,alpha,beta,inter_cluster_travelling,preference_distribution,service_hours,num_locations,centroid_codes,dataset,short_avg_vehicle_speed,long_avg_vehicle_speed,algorithm,utilitarian,egalitarian,proportionality,avg_utility,gini_index,elapsed_time
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",19.096106649470624,4.123631846314676e-113,0.21206084805648434,0.19096106649470618,0.5958349885412497,3.638695110101253
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",23.931614708343993,3.709864081991972e-234,0.24070158410242984,0.23931614708343993,0.5568440201394951,3.1638734759762883
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",23.634840064253154,1.792311402799325e-42,0.2525320239072139,0.23634840064253163,0.5815988760508194,3.613301185891032
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",20.76677567951381,1.0989821406192988e-54,0.25708058500824893,0.2076677567951381,0.6446624784990024,3.0089569229166955
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",20.002478295617955,6.460398325791544e-29,0.24385311081345384,0.2000247829561795,0.6377676446607804,2.929507373832166
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",18.594072838767563,7.163136530182499e-121,0.23002338847337536,0.18594072838767559,0.6419922338615451,2.9615034931339324
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",20.23411971941341,1.1912815005129535e-38,0.2101670770349461,0.2023411971941342,0.5690266562289396,3.294939498184249
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",22.054740143101018,4.466075624763599e-26,0.23514440696047692,0.2205474014310102,0.581353337230436,3.1579142829868942
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",19.402748436910393,1.0026458448810781e-72,0.22722712257288977,0.19402748436910397,0.619019932583915,2.9374083809088916
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",18.38045846969238,1.613073196300476e-54,0.22970753052458623,0.18380458469692382,0.6497049196739032,3.03517638402991
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",22.25411929105472,8.598031051942026e-132,0.23062723001210542,0.22254119291054725,0.570131718430157,3.3312800608109683
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",25.5969039952353,2.0043537181303054e-34,0.24749826324305516,0.25596903995235293,0.5365185234351126,3.6493360679596663
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",22.140420850298415,3.767547972070888e-32,0.2153901826859226,0.2214042085029841,0.5388326327939338,3.4002961348742247
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",24.044685740270673,1.9482288159255221e-35,0.2672137469968909,0.24044685740270666,0.5989477414495664,3.056028824998066
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",24.359309502638386,1.698097533509299e-73,0.24712013390752138,0.2435930950263837,0.5603717070590487,2.9798037230502814
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",15.706359722895408,2.6244548482544924e-29,0.1968255629546555,0.15706359722895402,0.645858072824011,2.49152415106073
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",20.969809783494583,5.377188376907145e-41,0.2438352527390582,0.20969809783494578,0.6197385452396035,3.1674733320251107
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",21.110363743253334,3.7333420621527854e-253,0.22301886227953582,0.2111036374325332,0.5754625458744163,3.5502429578918964
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",19.770217389122756,6.776730638481184e-60,0.21313510278799938,0.1977021738912275,0.586183744626208,3.3580317420419306
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",21.288841262463002,2.222572829488246e-32,0.2540637333393123,0.21288841262463007,0.6305807017076467,3.0832355569582433
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",20.575310975904497,2.697646029013346e-50,0.2276173989277872,0.2057531097590449,0.5953545864221315,3.75982498889789
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",18.214990901248992,3.526587391363236e-44,0.21450947985157268,0.18214990901248995,0.6141022817912402,2.966144156176597
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",19.201824929627684,3.532644611474469e-30,0.21900250865074933,0.19201824929627687,0.6053512986867595,2.9483577581122518
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",18.67316906643404,0.0,0.21739635302778784,0.18673169066434048,0.619074656513992,3.496097929775715
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",22.44304259678365,1.5529594942613686e-28,0.2640916555063817,0.2244304259678365,0.6223590150358108,2.79371912102215
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",22.617350610683374,3.6993540549374793e-16,0.2311268388528954,0.22617350610683373,0.5593710707733067,3.4080643381457776
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",23.867601577463894,1.2889287640981086e-55,0.25115466602527575,0.23867601577463884,0.572424426546794,3.7308814330026507
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",19.85919916839317,9.323460177004198e-17,0.2296561180933556,0.19859199168393182,0.6126784492847771,3.2914562330115587
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",20.372549138009315,1.9474551642474993e-104,0.23907608159316973,0.2037254913800932,0.6227419466297219,3.2563164189923555
