num_passengers,alpha,beta,inter_cluster_travelling,preference_distribution,service_hours,num_locations,centroid_codes,dataset,short_avg_vehicle_speed,long_avg_vehicle_speed,algorithm,utilitarian,egalitarian,proportionality,avg_utility,gini_index,elapsed_time
100,20,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",27.176437022829138,1.5722373123485223e-77,0.3300956540687615,0.2717643702282915,0.6369428268366715,3.5356191128958017
100,20,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",27.581549838016013,2.636120494673533e-58,0.3190975548362083,0.2758154983801602,0.6118636270961139,2.8484758101403713
100,20,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",35.343454742241114,2.8137086448355157e-74,0.3565294410305204,0.35343454742241115,0.5543682378836116,3.8855818631127477
100,20,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",30.860126981530623,1.3582137473134378e-40,0.32867271002658227,0.3086012698153062,0.5781851548223623,2.968180897179991
100,20,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",24.706553490862156,8.588127734678844e-96,0.30494591549822686,0.24706553490862157,0.6464860633351761,3.1372236681636423
100,20,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",26.15100476418766,6.3918141933586845e-56,0.3142820873886027,0.2615100476418766,0.6333821787147177,2.8971949429251254
100,20,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",28.372274378531294,2.4200165075326843e-47,0.3035616673745601,0.28372274378531287,0.5799422768812728,3.039307878818363
100,20,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",30.821145866690948,5.092977946366588e-68,0.32581008293866626,0.30821145866690963,0.5766270492314118,3.382057551993057
100,20,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",27.680203047980143,7.356206648315646e-62,0.2999524625690118,0.2768020304798015,0.5858042715999962,3.819455913035199
100,20,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",29.591458009695245,2.6353595384273133e-18,0.3030601103164758,0.29591458009695243,0.5630612509350731,2.8143459071870893
100,20,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",26.79313299988066,9.324937439374419e-97,0.30929251270132124,0.2679313299988066,0.6130512526628,3.1992777751293033
100,20,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",25.852275988518898,3.5652388639962875e-96,0.3043559073997654,0.2585227598851889,0.6183306539285468,3.253678221954033
100,20,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",28.338378624380045,4.898350161667511e-54,0.2952597733036849,0.2833837862438004,0.5694799255368667,3.5152378268539906
