num_passengers,alpha,beta,inter_cluster_travelling,preference_distribution,service_hours,num_locations,centroid_codes,dataset,short_avg_vehicle_speed,long_avg_vehicle_speed,algorithm,utilitarian,egalitarian,proportionality,avg_utility,gini_index,elapsed_time
100,30,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",36.040242972003334,1.2128414120851844e-25,0.27490816759052594,0.36040242972003333,0.42886553533524696,3.2947935999836773
100,30,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",41.749809446643546,1.2396466091382567e-57,0.29040367005821954,0.4174980944664355,0.3968091383093804,3.0814768609125167
100,30,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",43.46235233274804,3.973382659907975e-15,0.31892090132987877,0.4346235233274806,0.4211033625187827,3.5788913380820304
100,30,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",36.05675106744614,2.7928638436603885e-07,0.2954073061505114,0.3605675106744615,0.4605265118116648,2.4854234161321074
100,30,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",35.554362884478685,2.1030347089032375e-07,0.29351953588992025,0.35554362884478685,0.46254828790314473,2.916001158999279
100,30,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",33.97113407534757,2.771384991487125e-29,0.2889430288669548,0.33971134075347564,0.47683253237191076,2.901524688117206
100,30,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",41.081794662370264,4.018862478693562e-33,0.2944828525728171,0.4108179466237027,0.41167971272023124,3.3953200429677963
100,30,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",35.27793626891009,3.853087829246972e-22,0.27537847148253913,0.3527793626891008,0.4405157430249786,3.0847698801662773
100,30,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",41.44294833705014,1.1608975376231393e-09,0.2946669950071921,0.4144294833705014,0.406854558917903,3.300054102903232
100,30,10,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'gini_index', 'service_hours': 24})",33.06048662323431,1.1467515122092327e-87,0.28693613823854325,0.33060486623234303,0.4861382576772749,2.9651136519387364
