num_passengers,alpha,beta,inter_cluster_travelling,preference_distribution,service_hours,num_locations,centroid_codes,dataset,short_avg_vehicle_speed,long_avg_vehicle_speed,algorithm,utilitarian,egalitarian,proportionality,avg_utility,gini_index,elapsed_time
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",20.100083437889463,2.3108482295908413e-32,0.2744860365476583,0.20100083437889457,0.6884592304057561,4.122310356004164
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",20.776001396037817,9.62353716535589e-51,0.2858174674019141,0.20776001396037824,0.6896926564358635,4.034233227139339
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",23.634280983393005,1.4172273066127863e-161,0.27750629789525466,0.23634280983393005,0.6242710180779361,4.253651947015896
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",22.304611773550594,1.4618085260546833e-166,0.28334857680649,0.2230461177355059,0.6581950312667466,3.376678980886936
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",20.82855902339743,8.692601374592713e-32,0.26990346908906493,0.2082855902339744,0.6665793893592166,3.181961555033922
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",22.098480860324266,3.068851994552543e-49,0.2751520591487776,0.22098480860324263,0.6490990468013611,3.876055216882378
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.21114121894923,3.6436406743085974e-39,0.2661943951721953,0.2121114121894923,0.6515964710790205,3.9583364007994533
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",20.790701370260468,1.9006276685923724e-20,0.2561719462097167,0.20790701370260462,0.6445766119939753,3.523953389842063
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",18.846390756899954,2.156551674559461e-22,0.25374643563699206,0.18846390756899953,0.6820348202657222,3.6360827500466257
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",20.558675963221525,1.2345077616685146e-43,0.2527613457728948,0.20558675963221526,0.6448449170774058,4.269069690955803
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",22.991298988978205,4.666903606679804e-39,0.2746208893977034,0.22991298988978212,0.6316547830513877,4.221987955039367
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",23.358763268055746,7.957743283938306e-251,0.29049690325747934,0.23358763268055754,0.648860880470403,4.561362845124677
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.087261438148573,4.8198857076446544e-49,0.26283264241284693,0.2108726143814857,0.6485699237854835,3.817558540031314
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",22.50901167987654,1.48453883954648e-57,0.27119505674904526,0.22509011679876548,0.6359425364360213,3.802871322957799
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.872306093266282,1.3498390371874487e-161,0.2799547240157807,0.21872306093266278,0.6620806138116034,3.407160681905225
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",19.894083076699395,9.792461262203087e-34,0.2679942882287008,0.19894083076699395,0.682792102191065,3.4272425449453294
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",20.64880802558983,2.4968284154657216e-49,0.280879180252584,0.20648808025589818,0.6855672686873604,4.079198263818398
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.47979030776383,4.318079417474781e-49,0.2810217505400172,0.21479790307763827,0.6713932697582505,4.356439757160842
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.72108617516916,4.0592420310122872e-25,0.2761764063339277,0.21721086175169166,0.6589882647647805,4.2891875768546015
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",19.35765809627237,1.5650983683125755e-265,0.2765506560084098,0.19357658096272368,0.7060997479784833,3.2206733420025557
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",18.722415563158528,2.963879115459411e-301,0.25493028009847185,0.1872241556315853,0.6859670969520808,4.477810773067176
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",20.716182702527597,1.445597018730866e-55,0.25761455638095887,0.20716182702527597,0.6475063289357663,3.612790489103645
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",18.366170983641254,3.696640667743137e-192,0.2584282642414862,0.18366170983641258,0.6998834277423361,3.68768901610747
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",19.536264646686604,9.685129837000326e-73,0.25283316687439533,0.19536264646686607,0.6666314989745923,4.184567461023107
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.498694548845553,1.3703954579551006e-110,0.28109105566938014,0.21498694548845554,0.6697562044658623,3.911462999181822
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.188282273794282,9.41604571847131e-34,0.27517743370426656,0.21188282273794282,0.6664846156083504,3.802587104961276
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.790975510415862,0.0,0.26434217138920846,0.2179097551041586,0.6375583853951922,4.767138303956017
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",19.523828657839477,6.894502325757864e-24,0.2588420733678623,0.19523828657839476,0.6757583803690985,4.304119996028021
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.48023319164266,1.329219428724446e-292,0.27102741873733505,0.21480233191642664,0.6560979430056252,4.204617892857641
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",18.48062426790593,6.273786130286578e-23,0.2409512302466171,0.1848062426790592,0.6671824767399995,3.674947617808357
