num_passengers,alpha,beta,inter_cluster_travelling,preference_distribution,service_hours,num_locations,centroid_codes,dataset,short_avg_vehicle_speed,long_avg_vehicle_speed,algorithm,utilitarian,egalitarian,proportionality,avg_utility,gini_index,elapsed_time
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.67309742121627,1.8045710952290833e-33,0.24780276789756028,0.21673097421216275,0.6116738705590961,5.256233613938093
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",23.931614708343993,3.709864081991972e-234,0.24070158410242984,0.23931614708343993,0.5568440201394951,3.814610717119649
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",24.219182100799443,1.879350856540367e-55,0.2587853662679314,0.24219182100799444,0.5825958856992421,4.9665285020601
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.43659747160871,3.10366122339505e-132,0.27052256559796617,0.2143659747160872,0.6551742824944002,3.945099007105455
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.161509678466665,3.517931462328489e-27,0.2653732722856414,0.2116150967846667,0.6513773362716956,3.5127356920856982
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",18.932465429241198,1.5947223600050227e-77,0.2365814830978408,0.18932465429241205,0.6440191068823342,4.0140543188899755
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",22.091383945513023,1.1912815005129535e-38,0.23564005578685043,0.22091383945513032,0.5796663022157837,4.1076761048752815
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",22.054740143101018,4.466075624763599e-26,0.23514440696047692,0.2205474014310102,0.581353337230436,4.01329357502982
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",20.80073797974233,1.5304647816934247e-31,0.26029514995345926,0.2080073797974233,0.6490718167644822,3.5608186000026762
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",18.880895111642655,1.7276890484495174e-30,0.24330224790636706,0.1888089511164266,0.6621308891804356,3.8342882769647986
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",23.15974257991641,2.9066103703842107e-95,0.25379097644398463,0.23159742579916417,0.5955174761879976,4.205576460110024
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",26.109781555615022,1.777527606978015e-23,0.2738266966528384,0.26109781555615025,0.5734082452026059,5.3322680711280555
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",22.31404204369796,4.370165532063379e-230,0.22717762828841837,0.22314042043697963,0.5577881842693966,4.16276061697863
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",24.044685740270673,1.9482288159255221e-35,0.2672137469968909,0.24044685740270666,0.5989477414495664,3.5603495030663908
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",24.359309502638386,1.698097533509299e-73,0.24712013390752138,0.2435930950263837,0.5603717070590487,4.026291040936485
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",18.657084822476126,7.616514128563051e-68,0.24206665127188057,0.1865708482247613,0.6660536403643139,3.243881246075034
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.217708769235582,5.527426844944827e-48,0.24698553419010844,0.21217708769235588,0.6210428811489054,3.9406231089960784
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.110363743253334,3.7333420621527854e-253,0.22301886227953582,0.2111036374325332,0.5754625458744163,3.9645786399487406
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",22.151429678110436,3.450572745152572e-27,0.24078995637579545,0.22151429678110435,0.5862698558537809,4.653284541098401
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.70709294591154,5.589460225648063e-54,0.2725509430947865,0.2170709294591154,0.6524350731870171,4.025770678883418
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.796500824307373,2.154852543990468e-24,0.24270462814402557,0.21796500824307377,0.6009037760382054,5.012413438176736
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",20.901938163740716,2.8120132632010467e-46,0.24594843131531122,0.20901938163740716,0.6191867498040172,3.22296076384373
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",19.201824929627684,3.532644611474469e-30,0.21900250865074933,0.19201824929627687,0.6053512986867595,3.7685137800872326
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",20.24359657944455,9.685129837000326e-73,0.24992657480217445,0.20243596579444556,0.6461738419949806,4.217779604019597
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",23.90501897005091,1.3565148474132543e-52,0.2863878427267193,0.23905018970050915,0.6320663336514604,3.2617207439616323
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",22.617350610683374,3.6993540549374793e-16,0.2311268388528954,0.22617350610683373,0.5593710707733067,5.011259878985584
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",24.256527461310213,6.19209212427534e-32,0.2690413904049361,0.24256527461310212,0.5983059434906719,4.611199275124818
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",19.85919916839317,9.323460177004198e-17,0.2296561180933556,0.19859199168393182,0.6126784492847771,4.616517322836444
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",21.15811295058498,6.961285096921313e-79,0.2607615634367785,0.21158112950584979,0.6460184869292276,4.42369578499347
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",20.228175702397166,6.277222668638358e-19,0.24446407286722377,0.2022817570239717,0.6326540038096425,3.996086773928255
100,10,20,True,peak_hours,24,"[60, 60]","['490003384SA', '490009644E']",westminster_hackney_stops,19.76,48,"greedy insert ++ ({'final_voting_rule': 'none', 'iterations': 50, 'objective': 'utilitarian', 'service_hours': 24})",20.209258701737884,9.177579221479282e-22,0.24160498877243244,0.20209258701737884,0.631199593226452,3.319359352113679
